How Many Crusades Were There? 	Nine 	Which country has taken its name from a line of latitude? 	Ecuador 	Gandalf's elven name.	Mithrandir
Which Now Standard Fittings Were First Featured On A Car In 1916 	Automatic Windscreen Wipers 	In Sport If You Were To Achieve A Bucket Of Nails What Sport Would You Be Playing	Darts	In 1949 what was introduced to cars for the first time	The Ignition key
What country declared itself first atheist state in 1967	Albania – banned religion	An Arab horse has less what than other horses	Bones - one vertebra less	What type Of Creature Is Sonic In The Computer Game 	A Hedgehog 
In mythology, who was the mother of Eros and Aeneas	Aphrodite	Which Paul Nicholas album was named after a sitcom in which he starred?	Just Good Friends	In Minnesota it is illegal to tease what animal	Skunk
What type of whisky is called "old no 7"	Jack daniels	Which Rolling Stone Married 16 Year Old Mandy Smith	Bill Wyman	What is the worlds third largest island	Borneo
Which city is the capital of the Austrian province of Tyrol	Innsbruck	The Frenchwoman Jeanne Poisson was better known by which name	Madame de pompadour	Who had a hit in 1976 with “you to me are everything”?	The real thing
What have woodpecker scalps, porpoise teeth and giraffe tails all been used as?	Money	What do the letters VOSP on a brandy bottle stand for?	Very Special Old Pale	Grotesque carved spout usually projecting from the gutter of a building	Gargoyle
Who wasn't afraid to call James Joyce 'A greasy undergraduate'	Virginia wolfe	From which fish does Caviar come? 	Sturgeon 	What is the force that slows down or stops a moving thing	Friction
What was Joseph's job? 	Carpenter 	If, during a game of chess, you made a move "en passant", which piece would you be moving	A pawn	Vicky Pollard' is a character in which British TV comedy series?	Little Britain
What is the literal meaning of the Spanish word tapas (snacks)	Cover or covers	By whom was julius caesar stabbed	Cassius	In 1977 The Darts & Boney M Had Hits With Different Songs With The Same Title What Was The title	Daddy Cool
What does the painting The Battle of Gettysburg claim to be	Worlds largest	What river flows from Mount Hermon into the Dead Sea	Jordan via Sea of Galilee	What is it that walks on four feet in the morning, two feet at noon, and three feet in the evening ?	Man
In the movie "The Goonies" what brand of candybar did Chunk try to give to Sloth?	Baby Ruth	What is the more common name for blue corundum	Sapphire	Koniophobia is the fear of	Dust
In Greek mythology, who did zeus place in the heavens as the constellation ursa major	Callisto	Who should have played Indiana Jones and dropped out	Tom Selleck	What actor played woody allen's best friend in "annie hall"	Tony roberts
In Which Year Was The Battle Of Trafalgar Fought? 	1805 	How many points are awarded for a safety touch in football?	Two	What did charles jung invent	Fortune cookies
Which classical composer was nicknamed 'The Red Priest'	Vivaldi	This order of insects contains the most species.	Beetle	Which author wrote "If not actually disgruntled, he was far from gruntled"	P g wodehouse
In the monty python parody 'search for the holy grail', what was used to kill the rabbit	Holy hand grenade of antioch	Why is rice grown in flooded paddy's	Drown weeds	What is the applied science to the study of society	Sociology
Port Louis is the capital of which island state in the Indian Ocean	Mauritius	What is ipsism another name for	Masturbation	What country controls access to the North Sea from the rivers Schelde, Meuse & Rhine	Netherlands
France and which country contested first ever world cup match	Mexico	In the cartoon series, what is the name of Bart Simpson's dog	Santa's little helper	What sea separate Naples and Algiers?	Meditteranean
What is the strongest land animal	Elephant	Alcoholic beverage produced by fermenting the juice of grapes	Wine	What is the main ore of aluminium	Bauxite
A green or yellow liqueur brandy	Chartreuse	In 1923 what new optional accessory was offered on cars	A Radio	What did Dagwood give up to marry Blondie?	A family inheritance
Which Italian won the 1998 Tour de France cycle race	Marco pantani	What did Atlanta pharmacist John Pemberton sell two-thirds of his interest in for 283 dollars and 29 cents in 1887	Coca cola	What is the seaport capital of Sardinia	Cagliari
A villanelle is a type of what	Poem	What Don Mclean song laments the day Buddy Holly died?	American Pie	What is the capital of the Dominican Republic?	Santo Domingo
Mans formal dress coat called tails is named after what bird	Swallow	In which Australian State is Kalgoorlie	Western australia	The original plan for Disneyland included a land called what	Lilliputland
Which French composer wrote 'The Sorcerer's Apprentice'?	Paul Dukas	What type of racing has only two cars competing on the track at the same time? 	Drag Racing 	Which Band Released The Album "Caught In The Act" In 1984	Styx
Who was the first tennis player to achieve the grand slam	Donald Budge	Cocktails: Creme de Cacao, cream, and brandy make a(n) __________.	Brandy alexander	What is the currency of denmark	Krone
A Polyorchid has at least three what	Testicles	In Louisiana what personal act is illegal in public	Gargling	For which novel did A S Byatt win the Booker Prize in 1990	Possession
Who was La Purcelle of Voltair's poem	Joan of Arc	What is hyperglycemia commonly known as ?	Diabetes	Dominica, Mexico, Zambia, Kiribati, Fiji & Egypt all have what on their flags	Birds
What was the Queen Mother's maiden name?	Bowes Lyon	Capital cities: Papua New Guinea	Port moresby	Who wrote Gulliver’s Travels (both names)	Jonathon Swift
What actress played Laura and Almonzo's niece on Little House on the Prairie?	Shannen Doherty	Into Where Does The Volga (Europes Longest River) Flow 	The Caspain Sea 	Nyse in Swedish Tusszents in Hungarian Kychat in Czeck what	Sneeze
In what Puccini opera does Scarpia appear	Tosca	What form of transport did Kirkpatrick Macmillan invent in 1839	Pedal bicycle	A method of painting developed by Seurat and Signac in the 1880s. It used dabs of pure color that were intended to mix in the eyes of viewers rather than on the canvas. It is also called divisionism or neoimpressionism.	Pointillism
What does the word economy mean in original Greek	Home Management	Originally Known As The Dust Brothers, Which Unrelated Pair Topped The Charts In The 90's	The Chemical Brothers	What city boasts Leonardo's famed fresco of the Last Supper	Milan
What eventually killed Oliver Cromwell	Malaria	Every square inch of the human body has an average of 32 million ______	Bacteria	Which is Argentina's second most populous city	Cordoba
What is the biggest disqualifying factor for prospective astronauts?	Eyesight	Which Legendary New York Punk Club Saw Appearances By The Ramones, Televsion & Blondie	CBGB's	What is the biggest disqualifying factor for prospective astronauts	Eyesight
What Is The Highest Peak In England And Wales 	Mount Snowdon 	The Nuer people come from which country	Sudan	What Is The Name Of The Place Where Ice Hockey Players Are Sent For Breaking The Rules 	The Sin Bin 
In which country was the match invented?	France	Which South American country has borders with only Colombia and Peru	Ecuador	In Which Country Is The Source Of The River Thames 	Gloucestershire 
What is the name of Princess Anne's second husband	Tim laurence	Who released 'pretty hate machine' in 1989	Nine inch nails	What are the names of the Simon brothers from Simon & Simon?	Rick & AJ
Which member of Busted has left the group to join another band?	Charlie Simpson	In US Emergency rooms what toy is often found in rectums	Barbie – most common doll up ass	Which liqueur gives the cocktail "Tequila Sunrise" its red glow	Grenadine
A haemodializar is a mechanical what	Kidney	What animal's milk does not curdle	Camel	What did Julia Ward Howe originate	Mothers day
In an authentic Chinese meal what is served last	Soup	What was the first postage stamp ?	Penny Black	Homo sapiens" means:	Man of knowledge
Where does Gonzo from the Muppet Show come from?	Outer space	What was the Bikini originally called	The Atom	John Dunlop developed pneumatic tyres - what profession	Vet
Irish-born English scientist, who was an early proponent of the scientific method and a founder of modern chemistry	Boyle	Living On The Ceiling Was A Hit For Blancmange Or Lionel Richie	Blancmange	Steely Dan is a band but what was the original steely dan	Chrome dildo
Cosmetic brand gets it's name from Latin for as white as snow	Nivea	In The Tradition of the song the 12 days of Christmas if you add up all the legs and take away all the beaks what number are we left with 	155 Confirmed by Lindsey 	What is the old term for a golfer's nine iron	Niblick
This software company produced hits such as 'Pagemaker' & 'Illustrator'	Adobe	Branch of mathematics that deals with the relationships between the sides & angles of triangles & with the properties & applications of the trigonometric functions of angles	Trigonometry	How many pieces of bun are in a mcdonald's big mac	Three
Which False Idol Was Worshipped By The Hebrews At The Foot Off Mount Sinai 	The Golden Calf 	Misogamy is a dislike or hatred of what	Marriage	Name The Film In Which Spandau Ballet's Kemp Brothers Later Starred	The Krays
Indiana is known as ______	Hoosier state	The Phoenician symbol for mouth is now what letter of alphabet	P theirs was Pe	What is the longest golf course to stage the British Open	Carnoustie 7066 yards
Phallophobia is a fear of ______	Penis	By what name is Lysergic acid diethylamide better known	Lsd	USA supreme court 1962 said who cant be imprisoned - illegal	Drug Addicts
Numbers Where's the famed Arch of Hadrian	Ahtens	What Is Bisque 	A Rich Soup Usually Of Shellfish 	What singer did Elvis Presley say was the greatest in the world	Roy Orbison
Which French actor and crooner sings the theme tune to Disney's The Aristocats	Maurice chevalier	What Beano Character Had A Pet Crow Called Joe?	Roger The Dodger	If something is caseous what is it like	Cheese
Which alcoholic beverage is advertised on TV by Tom the Dancing Cat? 	Bacardi Breezer 	Which Cambridge Bridge Took It's Name From An Architectural Masterpiece In Venice 	The Bridge Of Sighs (St Johns College) 	Spice made from the berry of the pimento plant	Allspice
